status_pedido;nota_fiscal;pedido_id;data_do_pedido;data_de_faturamento;canal_de_vendas;cod_representante;representante;cnpj_pdv;centro_distribuicao;uf_centro_distribuicao;ean;sku_produto;produto;quantidade_solicitada;quantidade_atendida;quantidade_faturada;quantidade_cancelada;preco_unitario_com_imposto;preco_unitario_sem_imposto;desconto_digitado;desconto_aplicado_em_nota;valor_total_solicitado_com_imposto;valor_total_solicitado_sem_imposto;total_atendido_sem_imposto;total_atendido_com_imposto;valor_faturado
Faturado;361969-16LJT;9281275;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;MEDCENTRO;TO;7896004701288;10105;Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral;2;2;2;0;19,94;13,92;0,00;30,20;39,88;27,84;27,84;39,88;27,84
Faturado;361969-16LJT;9281275;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;MEDCENTRO;TO;7896004737218;11125;Orlistate 120 mg Caixa 42 Cápsulas;1;1;1;0;164,90;65,00;0,00;60,58;164,90;65,00;65,00;164,90;65,00
Faturado;361969-16LJT;9281275;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;MEDCENTRO;TO;7896004703596;10161;Paracetamol 750 mg Caixa 20 Comprimidos Revestidos;1;1;1;0;17,96;6,30;0,00;64,92;17,96;6,30;6,30;17,96;6,30
Faturado;361969-16LJT;9281275;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;MEDCENTRO;TO;7896004705330;10227;Simeticona 75 mg/ml Frasco 15 ml Gotas;1;1;1;0;21,15;3,71;0,00;82,44;21,15;3,71;3,71;21,15;3,71
Faturado parcial;46632010-YW4XX;9281276;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;PROFARMA;DF;7896004722122;10815;Aceclofenaco 100 mg Caixa 12 Comprimidos Revestidos;1;1;1;0;40,34;10,26;0,00;74,56;40,34;10,26;10,26;40,34;10,26
Faturado parcial;46632010-YW4XX;9281276;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;PROFARMA;DF;7896004727776;10915;Amitriptilina 25 mg Caixa 30 Comprimidos Revestidos;1;0;0;1;18,59;5,67;0,00;0,00;18,59;5,67;0,00;0,00;0,00
Faturado parcial;46632010-YW4XX;9281276;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;PROFARMA;DF;7896004711850;10470;Betametasona 0.5 mg/g Bisnaga 30 g Creme;1;1;1;0;28,89;22,65;0,00;21,60;28,89;22,65;22,65;28,89;22,65
Faturado parcial;46632010-YW4XX;9281276;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;PROFARMA;DF;7896004706795;10302;Losartana Potássica 50 mg Caixa 30 Comprimidos Revestidos;4;4;4;0;17,74;2,23;0,00;87,44;70,96;8,91;8,91;70,96;8,91
Faturado parcial;46632010-YW4XX;9281276;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;PROFARMA;DF;7896004710761;10420;Sinvastatina 20 mg Caixa 30 Comprimidos Revestidos;2;2;2;0;42,95;5,18;0,00;87,95;85,90;10,35;10,35;85,90;10,35
Faturado parcial;46632010-YW4XX;9281276;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000870;PROFARMA;DF;7896004777184;11922;Tramadol 100 mg Caixa 10 Comprimidos de Liberação Prolongada;2;0;0;2;82,96;59,53;0,00;0,00;165,92;119,06;0,00;0,00;0,00
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004710891;10425;Ácido Acetilsalicílico 100 mg Caixa 30 Comprimidos;1;1;1;0;10,61;8,02;0,00;24,43;10,61;8,02;8,02;10,61;8,02
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004704593;10201;Amoxicilina 400mg/5ml Frasco 100 ml Pó Para Suspensão Oral + Seringa;1;1;1;0;40,33;17,33;0,00;57,02;40,33;17,33;17,33;40,33;17,33
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004759609;11511;Amoxicilina + Clavulanato 875+125 mg Caixa 20 Comprimidos Revestidos;2;2;2;0;98,70;54,07;0,00;45,22;197,40;108,14;108,14;197,40;108,14
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004702049;10122;Benzoilmetronidazol 40 mg/ml Frasco 120 ml Suspensão Oral;1;1;1;0;13,69;10,09;0,00;26,31;13,69;10,09;10,09;13,69;10,09
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004727233;10904;Ciclopirox Olamina 10 mg/ml Frasco 15 ml Solução Tópica;1;0;0;1;27,50;7,99;0,00;0,00;27,50;7,99;0,00;0,00;0,00
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004782546;11964;Dipirona Monoidratada 1 g Caixa 10 Comprimidos;2;0;0;2;18,36;7,08;0,00;0,00;36,72;14,15;0,00;0,00;0,00
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004744957;11233;Drospirenona + Etinilestradiol 3+0.02 mg Caixa 24 Comprimidos Revestidos;1;1;1;0;56,30;11,82;0,00;79,01;56,30;11,82;11,82;56,30;11,82
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004777559;11929;Fexofenadina 180 mg Caixa 10 Comprimidos Revestidos;1;0;0;1;63,49;9,70;0,00;0,00;63,49;9,70;0,00;0,00;0,00
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004715537;10584;Mometasona 1 mg/g Bisnaga 20 g Creme;1;1;0;0;32,03;13,26;0,00;0,00;32,03;13,26;13,26;32,03;0,00
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004706313;10271;Prednisona 20 mg Caixa 10 Comprimidos;1;1;1;0;20,85;4,17;0,00;80,02;20,85;4,17;4,17;20,85;4,17
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004749648;11314;Tadalafila 20 mg Caixa 4 Comprimidos Revestidos;2;2;2;0;31,73;2,79;0,00;91,20;63,46;5,58;5,58;63,46;5,58
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004749624;11312;Tadalafila 5 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;88,65;5,41;0,00;93,90;88,65;5,41;5,41;88,65;5,41
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004761817;11581;Tansulosina 0.4 mg Caixa 30 Comprimidos de Liberação Prolongada;1;1;1;0;86,60;30,87;0,00;64,35;86,60;30,87;30,87;86,60;30,87
Faturado parcial;493449-9UMF9;9281349;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;NAZARIA;MA;7896004701035;10090;Terbinafina 10 mg/g Bisnaga 20 g Creme;1;1;1;0;32,55;16,46;0,00;49,42;32,55;16,46;16,46;32,55;16,46
Faturado parcial;46652010-J9P13;9281350;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;PROFARMA;DF;7896004701172;10086;Claritromicina 500 mg Caixa 10 Comprimidos Revestidos;1;1;1;0;146,93;53,86;0,00;63,34;146,93;53,86;53,86;146,93;53,86
Faturado parcial;46652010-J9P13;9281350;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;PROFARMA;DF;7896004703473;10147;Metildopa 500 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;45,06;43,25;0,00;4,02;45,06;43,25;43,25;45,06;43,25
Faturado parcial;46652010-J9P13;9281350;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;PROFARMA;DF;7896004710419;10409;Rifamicina 10 mg/ml Frasco 20 ml Solução Tópica Spray;1;1;1;0;22,83;19,16;0,00;16,06;22,83;19,16;19,16;22,83;19,16
Faturado parcial;46652010-J9P13;9281350;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;PROFARMA;DF;7896004713014;10522;Topiramato 50 mg Caixa 60 Comprimidos Revestidos;1;0;0;1;160,44;26,50;0,00;0,00;160,44;26,50;0,00;0,00;0,00
Faturado parcial;581008-RMFVJ;9281351;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;PANPHARMA;GO;7896004727776;10915;Amitriptilina 25 mg Caixa 30 Comprimidos Revestidos;2;0;0;2;18,59;5,67;0,00;0,00;37,18;11,34;0,00;0,00;0,00
Faturado parcial;581008-RMFVJ;9281351;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;PANPHARMA;GO;7896004715674;10583;Dipirona Monoidratada 50 mg/ml Frasco 100 ml Solução Oral;2;2;2;0;17,43;7,23;0,00;60,50;34,86;14,47;14,47;34,86;13,77
Faturado parcial;581008-RMFVJ;9281351;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;PANPHARMA;GO;7896004743943;11217;Esomeprazol Magnésico 40 mg Caixa 14 Comprimidos Revestidos Lib. Retardada;1;1;1;0;132,20;25,67;0,00;82,58;132,20;25,67;25,67;132,20;23,03
Faturado parcial;581008-RMFVJ;9281351;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;PANPHARMA;GO;7896004711034;10427;Espironolactona 50 mg Caixa 30 Comprimidos;2;2;2;0;36,53;16,67;0,00;56,36;73,06;33,34;33,34;73,06;31,88
Faturado parcial;581008-RMFVJ;9281351;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;PANPHARMA;GO;7896004719283;10663;Hidrocortisona 10 mg/g Bisnaga 30 g Pomada;1;1;1;0;27,42;20,62;0,00;26,80;27,42;20,62;20,62;27,42;20,07
Faturado parcial;581008-RMFVJ;9281351;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;PANPHARMA;GO;7896004728858;10939;Rosuvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;169,06;14,88;0,00;93,20;169,06;14,88;14,88;169,06;11,50
Faturado parcial;581008-RMFVJ;9281351;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;33659604000950;PANPHARMA;GO;7896004711188;10432;Sinvastatina 40 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;51,13;7,00;0,00;88,31;51,13;7,00;7,00;51,13;5,98
Faturado;3397153-G8WAR;9281536;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;NAZARIA;PA;7896004700458;11037;Amoxicilina 250mg/5ml Frasco 150 ml Pó Para Suspensão Oral + Copo;1;1;1;0;25,37;10,54;0,00;58,47;25,37;10,54;10,54;25,37;11,46
Faturado;3397153-G8WAR;9281536;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;NAZARIA;PA;7896004703428;10125;Amoxicilina + Clavulanato 250+62.5mg/5ml Frasco 75 ml Pó P/ Susp. Oral + Copo;1;1;1;0;55,95;23,20;0,00;58,53;55,95;23,20;23,20;55,95;25,17
Faturado;3397153-G8WAR;9281536;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;NAZARIA;PA;7896004759609;11511;Amoxicilina + Clavulanato 875+125 mg Caixa 20 Comprimidos Revestidos;1;1;1;0;97,48;58,38;0,00;40,11;97,48;58,38;58,38;97,48;63,33
Faturado;3397153-G8WAR;9281536;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;NAZARIA;PA;7896004703305;10136;Anlodipino 5 mg Caixa 30 Comprimidos;4;4;4;0;25,10;5,55;0,00;77,89;100,40;22,20;22,20;100,40;24,06
Faturado;3397153-G8WAR;9281536;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;NAZARIA;PA;7896004705873;10244;Atenolol 50 mg Caixa 30 Comprimidos;4;4;4;0;20,31;3,79;0,00;81,36;81,24;15,14;15,14;81,24;16,42
Faturado;3397153-G8WAR;9281536;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;NAZARIA;PA;7896004729435;10943;Atorvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos;2;2;2;0;64,49;8,19;0,00;87,30;128,98;16,38;16,38;128,98;17,74
Faturado;3397153-G8WAR;9281536;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;NAZARIA;PA;7896004758268;11485;Budesonida 32 mcg Frasco 120 Doses Suspensão Spray Nasal;2;2;2;0;22,31;14,82;0,00;33,57;44,62;29,64;29,64;44,62;30,72
Faturado;3397153-G8WAR;9281536;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;NAZARIA;PA;7896004704326;11064;Captopril 25 mg Caixa 30 Comprimidos;1;1;1;0;11,84;2,03;0,00;82,85;11,84;2,03;2,03;11,84;2,20
Faturado;3397153-G8WAR;9281536;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;NAZARIA;PA;7896004715674;10583;Dipirona Monoidratada 50 mg/ml Frasco 100 ml Solução Oral;5;5;5;0;16,05;6,89;0,00;57,07;80,25;34,45;34,45;80,25;36,94
Faturado;3397153-G8WAR;9281536;2026-04-06;2026-04-06;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;NAZARIA;PA;7896004728858;10939;Rosuvastatina Cálcica 20 mg Caixa 30 Comprimidos Revestidos;5;5;5;0;156,06;11,00;0,00;92,95;780,30;55,01;55,01;780,30;58,86
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004771199;11791;Aciclovir 50 mg/g Bisnaga 10 g Creme;1;1;1;0;24,51;6,36;0,00;74,07;24,51;6,36;6,36;24,51;6,36
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004713618;10554;Algestona + Estradiol 150+10mg/ml Ampola 1 ml Solução Injetável;1;1;1;0;12,54;11,30;0,00;9,85;12,54;11,30;11,30;12,54;11,30
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004731308;10980;Carvedilol 12.5 mg Caixa 30 Comprimidos;2;1;1;1;51,94;6,43;0,00;87,63;103,88;12,85;6,43;51,94;6,43
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004731322;10982;Carvedilol 25 mg Caixa 30 Comprimidos;3;3;3;0;86,49;8,62;0,00;90,03;259,47;25,87;25,87;259,47;25,87
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004704692;10203;Cefalexina 500 mg Caixa 10 Comprimidos Revestidos;23;23;23;0;24,62;13,00;0,00;47,20;566,26;298,99;298,99;566,26;298,99
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004718460;10037;Cetoconazol 20 mg/g Bisnaga 30 g Creme;3;3;3;0;24,58;7,03;0,00;71,38;73,74;21,10;21,10;73,74;21,10
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004700984;10083;Cetoconazol 20 mg/g Frasco 100 ml Shampoo Anticaspa;4;4;4;0;56,35;22,53;0,00;60,01;225,40;90,14;90,14;225,40;90,14
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004704623;10198;Dexclorfeniramina + Betametasona 0.4+0.05 mg/ml Frasco 120 ml Xarope;4;4;4;0;18,54;6,71;0,00;63,83;74,16;26,82;26,82;74,16;26,82
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004706733;10313;Diltiazem 30 mg Caixa 50 Comprimidos;1;1;1;0;20,00;16,40;0,00;17,99;20,00;16,40;16,40;20,00;16,40
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004723563;10847;Domperidona 10 mg Caixa 30 Comprimidos;1;1;1;0;18,47;4,23;0,00;77,12;18,47;4,23;4,23;18,47;4,23
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004708942;10370;Espironolactona 25 mg Caixa 30 Comprimidos;1;1;1;0;21,94;7,41;0,00;66,24;21,94;7,41;7,41;21,94;7,41
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004723365;10837;Fenofibrato 200 mg Caixa 30 Cápsulas;1;1;1;0;95,25;81,86;0,00;14,06;95,25;81,86;81,86;95,25;81,86
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004762364;11594;Gliclazida 60 mg Caixa 60 Comprimidos de Liberação Prolongada;1;1;1;0;91,77;48,34;0,00;47,33;91,77;48,34;48,34;91,77;48,34
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004701288;10105;Hidróxido De Alumínio 61.5 mg/ml Frasco 240 ml Suspensão Oral;3;3;3;0;19,69;15,03;0,00;23,68;59,07;45,08;45,08;59,07;45,08
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004713922;10570;Losartana + Hidroclorotiazida 50+12.5 mg Caixa 30 Comprimidos Revestidos;3;3;3;0;52,42;10,82;0,00;79,36;157,26;32,46;32,46;157,26;32,46
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004703480;10149;Metildopa 250 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;23,36;21,72;0,00;7,00;23,36;21,72;21,72;23,36;21,72
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004771373;11794;Nebivolol 5 mg Caixa 30 Comprimidos;1;1;1;0;46,93;16,38;0,00;65,09;46,93;16,38;16,38;46,93;16,38
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004704036;10177;Nimesulida 100 mg Caixa 12 Comprimidos;1;1;1;0;16,65;1,72;0,00;89,64;16,65;1,72;1,72;16,65;1,72
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004750637;11333;Olmesartana + Anlodipino 40+5 mg Caixa 30 Comprimidos Revestidos;1;1;1;0;49,46;31,35;0,00;36,61;49,46;31,35;31,35;49,46;31,35
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004705989;10254;Pantoprazol 20 mg Caixa 28 Comprimidos Revestidos Lib. Retardada;2;2;2;0;24,53;4,76;0,00;80,59;49,06;9,52;9,52;49,06;9,52
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004722337;10773;Paracetamol + Pseudoefedrina 500+30 mg Caixa 24 Comprimidos Revestidos;2;2;2;0;11,83;11,00;0,00;7,00;23,66;22,00;22,00;23,66;22,00
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004705088;10221;Piroxicam 20 mg Caixa 10 Cápsulas;1;1;1;0;17,67;4,94;0,00;72,07;17,67;4,94;4,94;17,67;4,94
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004705071;10222;Piroxicam 20 mg Caixa 15 Cápsulas;1;1;1;0;24,15;7,19;0,00;70,21;24,15;7,19;7,19;24,15;7,19
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004733234;11095;Prednisolona 20 mg Caixa 10 Comprimidos;1;1;1;0;17,32;5,64;0,00;67,41;17,32;5,64;5,64;17,32;5,64
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004706313;10271;Prednisona 20 mg Caixa 10 Comprimidos;1;1;0;0;20,59;4,50;0,00;0,00;20,59;4,50;4,50;20,59;0,00
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004729640;10947;Rosuvastatina Cálcica 10 mg Caixa 30 Comprimidos Revestidos;7;7;7;0;84,21;6,84;0,00;91,88;589,47;47,87;47,87;589,47;47,87
Faturado parcial;625008-Q4NXA;9281537;2026-04-06;2026-04-07;Bússola - Representante;3726;MAURICIO BARROS DE AGUIAR / MAURICIO BARROS DE AGUIAR;22183946000254;FDA DISTRIBUIDORA;PA;7896004705347;10228;Secnidazol 450 mg Frasco 15 ml Pó Para Suspensão Oral;1;1;1;0;14,60;13,15;0,00;9,91;14,60;13,15;13,15;14,60;13,15
